OFFER_DATE,GENDER,AGE_GROUP,ESTABLISHED_YEAR,REGION,INDUSTRY_CD,INDUSTRY_NM,EMPLOYEE_NUM
202208,여성,60대,2008,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,50대,2018,강원도 강릉시,95,개인 및 소비용품 수리업,1명 이상 5명 미만
202208,남성,50대,2016,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,남성,50대,2010,강원도 강릉시,94,협회 및 단체,0명
202208,여성,60대,2013,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,30대,2021,강원도 강릉시,49,육상 운송 및 파이프라인 운송업,0명
202208,여성,50대,2020,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,50대,2015,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,남성,50대,2019,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,여성,50대,2017,강원도 강릉시,10,식료품 제조업,0명
202208,남성,60대,2001,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,남성,40대,2019,강원도 강릉시,56,음식점 및 주점업,1명 이상 5명 미만
202208,남성,50대,2008,강원도 강릉시,42,전문직별 공사업,1명 이상 5명 미만
202208,남성,50대,2017,강원도 강릉시,86,보건업,10명 이상 30명 미만
202208,남성,50대,2000,강원도 강릉시,71,전문 서비스업,0명
202208,남성,30대,2016,강원도 강릉시,56,음식점 및 주점업,0명
202208,여성,60대,2021,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,남성,40대,2014,강원도 강릉시,96,기타 개인 서비스업,1명 이상 5명 미만
202208,남성,30대,2016,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,남성,40대,2019,강원도 강릉시,56,음식점 및 주점업,1명 이상 5명 미만
202208,남성,50대,2021,강원도 강릉시,94,협회 및 단체,0명
202208,남성,50대,2009,강원도 강릉시,10,식료품 제조업,0명
202208,여성,60대,2016,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,남성,50대,2006,강원도 강릉시,96,기타 개인 서비스업,0명
202208,남성,40대,2019,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,남성,50대,2008,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,여성,50대,2021,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,여성,40대,2014,강원도 강릉시,56,음식점 및 주점업,0명
202208,여성,40대,2019,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,여성,40대,2014,강원도 강릉시,96,기타 개인 서비스업,0명
202208,여성,40대,2018,강원도 강릉시,96,기타 개인 서비스업,0명
202208,남성,50대,2018,강원도 강릉시,42,전문직별 공사업,0명
202208,남성,40대,2015,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,남성,60대,2019,강원도 강릉시,56,음식점 및 주점업,0명
202208,여성,70대,2010,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,40대,2011,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,남성,50대,2011,강원도 강릉시,96,기타 개인 서비스업,0명
202208,남성,40대,2018,강원도 강릉시,46,도매 및 상품 중개업,0명
202208,여성,50대,2008,강원도 강릉시,47,소매업; 자동차 제외,0명
202208,남성,60대,1999,강원도 강릉시,47,소매업; 자동차 제외,1명 이상 5명 미만
202208,남성,50대,2011,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,남성,60대,1998,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,여성,50대,2016,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,40대,2018,강원도 강릉시,46,도매 및 상품 중개업,5명 이상 10명 미만
202208,남성,40대,2017,강원도 강릉시,49,육상 운송 및 파이프라인 운송업,0명
202208,남성,50대,2005,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,40대,2010,강원도 강릉시,49,육상 운송 및 파이프라인 운송업,0명
202208,여성,50대,2001,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,남성,30대,2017,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,남성,50대,2020,강원도 강릉시,96,기타 개인 서비스업,0명
202208,남성,60대,2015,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,30대,2020,강원도 강릉시,56,음식점 및 주점업,0명
202208,여성,50대,2014,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,50대,2017,강원도 강릉시,56,음식점 및 주점업,0명
202208,여성,60대,2020,강원도 강릉시,96,기타 개인 서비스업,0명
202208,남성,50대,1971,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,여성,60대,2011,강원도 강릉시,96,기타 개인 서비스업,0명
202208,여성,30대,2018,강원도 강릉시,96,기타 개인 서비스업,0명
202208,남성,40대,2019,강원도 강릉시,56,음식점 및 주점업,1명 이상 5명 미만
202208,남성,50대,2007,강원도 강릉시,49,육상 운송 및 파이프라인 운송업,0명
202208,남성,50대,2016,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만
202208,남성,60대,1998,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,남성,40대,2019,강원도 강릉시,10,식료품 제조업,1명 이상 5명 미만
202208,남성,60대,2013,강원도 강릉시,10,식료품 제조업,1명 이상 5명 미만
202208,여성,30대,2013,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만
202208,남성,50대,1998,강원도 강릉시,49,육상 운송 및 파이프라인 운송업,1명 이상 5명 미만
202208,남성,50대,2000,강원도 강릉시,47,소매업; 자동차 제외,0명
202208,남성,60대,1997,강원도 강릉시,42,전문직별 공사업,0명
202208,남성,50대,1999,강원도 강릉시,47,소매업; 자동차 제외,1명 이상 5명 미만
202208,여성,50대,2018,강원도 강릉시,56,음식점 및 주점업,0명
202208,여성,60대,2009,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,남성,30대,2019,강원도 강릉시,49,육상 운송 및 파이프라인 운송업,0명
202208,여성,60대,2012,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,40대,2019,강원도 강릉시,49,육상 운송 및 파이프라인 운송업,0명
202208,여성,70대,1983,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,여성,60대,2015,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,50대,2020,강원도 강릉시,56,음식점 및 주점업,1명 이상 5명 미만
202208,여성,40대,2012,강원도 강릉시,42,전문직별 공사업,0명
202208,남성,50대,2018,강원도 강릉시,47,소매업; 자동차 제외,1명 이상 5명 미만
202208,여성,50대,2014,강원도 강릉시,56,음식점 및 주점업,0명
202208,여성,60대,2015,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,남성,40대,2015,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,여성,60대,2020,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,여성,60대,2018,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,남성,60대,2000,강원도 강릉시,49,육상 운송 및 파이프라인 운송업,0명
202208,남성,40대,2022,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,여성,40대,2009,강원도 강릉시,96,기타 개인 서비스업,0명
202208,남성,40대,2021,강원도 강릉시,96,기타 개인 서비스업,0명
202208,남성,40대,2008,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,여성,50대,2009,강원도 강릉시,96,기타 개인 서비스업,0명
202208,남성,40대,2018,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,60대,2004,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,여성,40대,2016,강원도 강릉시,56,음식점 및 주점업,1명 이상 5명 미만
202208,남성,40대,2007,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만
202208,남성,60대,1997,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만
202208,남성,50대,1997,강원도 강릉시,49,육상 운송 및 파이프라인 운송업,0명
202208,남성,60대,1997,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,40대,1998,강원도 강릉시,47,소매업; 자동차 제외,0명
202208,남성,50대,1998,강원도 강릉시,47,소매업; 자동차 제외,0명
202208,남성,50대,2012,강원도 강릉시,47,소매업; 자동차 제외,1명 이상 5명 미만
202208,남성,50대,2019,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,남성,40대,2016,강원도 강릉시,96,기타 개인 서비스업,0명
202208,여성,40대,2013,강원도 강릉시,56,음식점 및 주점업,0명
202208,여성,60대,2010,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,남성,50대,2012,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,50대,2007,강원도 강릉시,49,육상 운송 및 파이프라인 운송업,0명
202208,여성,40대,2019,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,50대,2017,강원도 강릉시,96,기타 개인 서비스업,0명
202208,남성,50대,2018,강원도 강릉시,49,육상 운송 및 파이프라인 운송업,0명
202208,여성,50대,2019,강원도 강릉시,56,음식점 및 주점업,0명
202208,여성,30대,2021,강원도 강릉시,47,소매업; 자동차 제외,0명
202208,남성,40대,2018,강원도 강릉시,49,육상 운송 및 파이프라인 운송업,1명 이상 5명 미만
202208,여성,40대,2021,강원도 강릉시,96,기타 개인 서비스업,0명
202208,남성,50대,2001,강원도 강릉시,95,개인 및 소비용품 수리업,1명 이상 5명 미만
202208,남성,50대,2005,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,40대,2012,강원도 강릉시,56,음식점 및 주점업,1명 이상 5명 미만
202208,남성,60대,2002,강원도 강릉시,42,전문직별 공사업,0명
202208,남성,40대,2014,강원도 강릉시,56,음식점 및 주점업,1명 이상 5명 미만
202208,남성,70대,1996,강원도 강릉시,46,도매 및 상품 중개업,5명 이상 10명 미만
202208,남성,50대,1996,강원도 강릉시,42,전문직별 공사업,0명
202208,남성,50대,2001,강원도 강릉시,42,전문직별 공사업,0명
202208,여성,60대,2001,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,60대,1992,강원도 강릉시,46,도매 및 상품 중개업,0명
202208,여성,60대,1989,강원도 강릉시,47,소매업; 자동차 제외,0명
202208,남성,50대,2009,강원도 강릉시,46,도매 및 상품 중개업,0명
202208,여성,40대,2002,강원도 강릉시,47,소매업; 자동차 제외,0명
202208,남성,50대,2002,강원도 강릉시,10,식료품 제조업,0명
202208,남성,50대,2004,강원도 강릉시,47,소매업; 자동차 제외,0명
202208,여성,60대,2002,강원도 강릉시,96,기타 개인 서비스업,10명 이상 30명 미만
202208,여성,50대,2002,강원도 강릉시,47,소매업; 자동차 제외,0명
202208,남성,40대,2015,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만
202208,여성,50대,2007,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,50대,2001,강원도 강릉시,46,도매 및 상품 중개업,0명
202208,남성,40대,2016,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만
202208,남성,50대,1991,강원도 강릉시,41,종합 건설업,0명
202208,남성,60대,2013,강원도 강릉시,46,도매 및 상품 중개업,0명
202208,남성,40대,2013,강원도 강릉시,73,기타 전문  과학 및 기술 서비스업,0명
202208,남성,40대,2013,강원도 강릉시,46,도매 및 상품 중개업,0명
202208,남성,50대,2012,강원도 강릉시,10,식료품 제조업,0명
202208,여성,60대,2012,강원도 강릉시,96,기타 개인 서비스업,0명
202208,남성,40대,2012,강원도 강릉시,47,소매업; 자동차 제외,0명
202208,남성,40대,2012,강원도 강릉시,46,도매 및 상품 중개업,0명
202208,여성,40대,2012,강원도 강릉시,42,전문직별 공사업,0명
202208,남성,50대,2012,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만
202208,남성,40대,2008,강원도 강릉시,42,전문직별 공사업,0명
202208,남성,40대,2008,강원도 강릉시,49,육상 운송 및 파이프라인 운송업,0명
202208,남성,40대,2008,강원도 강릉시,95,개인 및 소비용품 수리업,0명
202208,여성,40대,2011,강원도 강릉시,96,기타 개인 서비스업,0명
202208,남성,50대,1992,강원도 강릉시,46,도매 및 상품 중개업,5명 이상 10명 미만
202208,남성,50대,2000,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만
202208,남성,50대,2012,강원도 강릉시,42,전문직별 공사업,1명 이상 5명 미만
202208,남성,50대,2000,강원도 강릉시,47,소매업; 자동차 제외,1명 이상 5명 미만
202208,남성,50대,2000,강원도 강릉시,10,식료품 제조업,1명 이상 5명 미만
202208,여성,60대,2000,강원도 강릉시,47,소매업; 자동차 제외,0명
202208,남성,60대,1996,강원도 강릉시,96,기타 개인 서비스업,0명
202208,남성,60대,1995,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,50대,2008,강원도 강릉시,47,소매업; 자동차 제외,0명
202208,남성,50대,2004,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만
202208,남성,40대,2004,강원도 강릉시,42,전문직별 공사업,0명
202208,남성,50대,2004,강원도 강릉시,46,도매 및 상품 중개업,0명
202208,남성,60대,2000,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만
202208,여성,60대,2012,강원도 강릉시,45,자동차 및 부품 판매업,1명 이상 5명 미만
202208,남성,50대,2014,강원도 강릉시,47,소매업; 자동차 제외,1명 이상 5명 미만
202208,남성,30대,2019,강원도 강릉시,86,보건업,0명
202208,여성,50대,2018,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,남성,50대,2014,강원도 강릉시,56,음식점 및 주점업,0명
202208,여성,70대,2021,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,남성,30대,2021,강원도 강릉시,56,음식점 및 주점업,1명 이상 5명 미만
202208,남성,50대,2019,강원도 강릉시,49,육상 운송 및 파이프라인 운송업,1명 이상 5명 미만
202208,남성,40대,2018,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,30대,2017,강원도 강릉시,96,기타 개인 서비스업,0명
202208,남성,30대,2020,강원도 강릉시,96,기타 개인 서비스업,0명
202208,남성,30대,2021,강원도 강릉시,56,음식점 및 주점업,0명
202208,여성,50대,2016,강원도 강릉시,56,음식점 및 주점업,0명
202208,여성,40대,2018,강원도 강릉시,85,교육 서비스업,1명 이상 5명 미만
202208,남성,40대,1999,강원도 강릉시,73,기타 전문  과학 및 기술 서비스업,1명 이상 5명 미만
202208,여성,60대,1999,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,여성,60대,2011,강원도 강릉시,56,음식점 및 주점업,1명 이상 5명 미만
202208,여성,40대,2007,강원도 강릉시,96,기타 개인 서비스업,0명
202208,여성,40대,2007,강원도 강릉시,96,기타 개인 서비스업,0명
202208,여성,40대,2010,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만
202208,남성,50대,2007,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만
202208,남성,60대,2014,강원도 강릉시,10,식료품 제조업,10명 이상 30명 미만
202208,여성,70대,2006,강원도 강릉시,56,음식점 및 주점업,1명 이상 5명 미만
202208,여성,50대,2006,강원도 강릉시,10,식료품 제조업,0명
202208,남성,60대,2005,강원도 강릉시,47,소매업; 자동차 제외,1명 이상 5명 미만
202208,남성,40대,2005,강원도 강릉시,49,육상 운송 및 파이프라인 운송업,0명
202208,여성,60대,1982,강원도 강릉시,47,소매업; 자동차 제외,0명
202208,남성,40대,2015,강원도 강릉시,10,식료품 제조업,1명 이상 5명 미만
202208,남성,50대,2004,강원도 강릉시,49,육상 운송 및 파이프라인 운송업,1명 이상 5명 미만
202208,여성,60대,2004,강원도 강릉시,10,식료품 제조업,1명 이상 5명 미만
202208,남성,50대,1996,강원도 강릉시,42,전문직별 공사업,0명
202208,남성,50대,1994,강원도 강릉시,47,소매업; 자동차 제외,1명 이상 5명 미만
202208,남성,50대,1994,강원도 강릉시,42,전문직별 공사업,0명
202208,남성,60대,1991,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만
202208,남성,50대,2012,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,40대,1999,강원도 강릉시,42,전문직별 공사업,1명 이상 5명 미만
202208,남성,40대,2013,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만
202208,남성,50대,2013,강원도 강릉시,49,육상 운송 및 파이프라인 운송업,0명
202208,남성,30대,2020,강원도 강릉시,47,소매업; 자동차 제외,1명 이상 5명 미만
202208,남성,70대,1999,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만
202208,남성,50대,2004,강원도 강릉시,47,소매업; 자동차 제외,5명 이상 10명 미만
202208,남성,50대,2017,강원도 강릉시,47,소매업; 자동차 제외,0명
202208,남성,60대,1998,강원도 강릉시,45,자동차 및 부품 판매업,1명 이상 5명 미만
202208,여성,40대,2000,강원도 강릉시,47,소매업; 자동차 제외,1명 이상 5명 미만
202208,남성,50대,2005,강원도 강릉시,42,전문직별 공사업,0명
202208,남성,60대,2007,강원도 강릉시,49,육상 운송 및 파이프라인 운송업,0명
202208,남성,40대,2014,강원도 강릉시,47,소매업; 자동차 제외,0명
202208,여성,60대,2007,강원도 강릉시,47,소매업; 자동차 제외,1명 이상 5명 미만
202208,남성,60대,2018,강원도 강릉시,42,전문직별 공사업,0명
202208,남성,50대,2008,강원도 강릉시,49,육상 운송 및 파이프라인 운송업,0명
202208,여성,30대,2019,강원도 강릉시,96,기타 개인 서비스업,0명
202208,남성,40대,2021,강원도 강릉시,56,음식점 및 주점업,0명
202208,여성,40대,2011,강원도 강릉시,96,기타 개인 서비스업,0명
202208,남성,50대,2003,강원도 강릉시,94,협회 및 단체,0명
202208,여성,40대,2011,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,40대,2018,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,50대,2005,강원도 강릉시,49,육상 운송 및 파이프라인 운송업,0명
202208,남성,30대,2022,강원도 강릉시,86,보건업,0명
202208,남성,60대,2016,강원도 강릉시,10,식료품 제조업,5명 이상 10명 미만
202208,남성,50대,2001,강원도 강릉시,47,소매업; 자동차 제외,0명
202208,남성,40대,2015,강원도 강릉시,95,개인 및 소비용품 수리업,0명
202208,여성,50대,2016,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,50대,2009,강원도 강릉시,49,육상 운송 및 파이프라인 운송업,0명
202208,남성,50대,2019,강원도 강릉시,56,음식점 및 주점업,1명 이상 5명 미만
202208,여성,50대,2013,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,남성,50대,2006,강원도 강릉시,49,육상 운송 및 파이프라인 운송업,0명
202208,남성,30대,2019,강원도 강릉시,56,음식점 및 주점업,1명 이상 5명 미만
202208,남성,60대,2014,강원도 강릉시,42,전문직별 공사업,0명
202208,여성,60대,2018,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,40대,2019,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,40대,2015,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,남성,30대,2020,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,남성,40대,2022,강원도 강릉시,96,기타 개인 서비스업,0명
202208,여성,50대,2017,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,30대,2019,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,30세 미만,2020,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,50대,2015,강원도 강릉시,47,소매업; 자동차 제외,5명 이상 10명 미만
202208,남성,50대,2016,강원도 강릉시,86,보건업,1명 이상 5명 미만
202208,남성,60대,2002,강원도 강릉시,45,자동차 및 부품 판매업,1명 이상 5명 미만
202208,여성,70대,2015,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,30대,2014,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,남성,40대,2011,강원도 강릉시,42,전문직별 공사업,1명 이상 5명 미만
202208,남성,40대,2012,강원도 강릉시,47,소매업; 자동차 제외,0명
202208,남성,50대,2012,강원도 강릉시,46,도매 및 상품 중개업,0명
202208,여성,60대,2014,강원도 강릉시,56,음식점 및 주점업,1명 이상 5명 미만
202208,남성,30대,2014,강원도 강릉시,96,기타 개인 서비스업,0명
202208,여성,30대,2015,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만
202208,여성,40대,2014,강원도 강릉시,47,소매업; 자동차 제외,1명 이상 5명 미만
202208,여성,50대,2014,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,40대,2014,강원도 강릉시,45,자동차 및 부품 판매업,1명 이상 5명 미만
202208,여성,50대,2014,강원도 강릉시,10,식료품 제조업,1명 이상 5명 미만
202208,남성,50대,2014,강원도 강릉시,47,소매업; 자동차 제외,0명
202208,남성,60대,2014,강원도 강릉시,10,식료품 제조업,1명 이상 5명 미만
202208,여성,50대,2014,강원도 강릉시,47,소매업; 자동차 제외,0명
202208,남성,40대,2014,강원도 강릉시,73,기타 전문  과학 및 기술 서비스업,0명
202208,남성,40대,2014,강원도 강릉시,96,기타 개인 서비스업,0명
202208,남성,40대,2014,강원도 강릉시,49,육상 운송 및 파이프라인 운송업,0명
202208,여성,30대,2018,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만
202208,남성,40대,2013,강원도 강릉시,56,음식점 및 주점업,1명 이상 5명 미만
202208,남성,40대,2013,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만
202208,남성,40대,2010,강원도 강릉시,49,육상 운송 및 파이프라인 운송업,0명
202208,남성,50대,2010,강원도 강릉시,47,소매업; 자동차 제외,1명 이상 5명 미만
202208,여성,30대,2011,강원도 강릉시,45,자동차 및 부품 판매업,1명 이상 5명 미만
202208,남성,50대,2016,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만
202208,남성,60대,2018,강원도 강릉시,56,음식점 및 주점업,0명
202208,남성,40대,2011,강원도 강릉시,47,소매업; 자동차 제외,1명 이상 5명 미만
202208,남성,40대,2011,강원도 강릉시,49,육상 운송 및 파이프라인 운송업,0명
202208,남성,60대,2011,강원도 강릉시,56,음식점 및 주점업,1명 이상 5명 미만
202208,남성,50대,1989,강원도 강릉시,47,소매업; 자동차 제외,1명 이상 5명 미만
202208,남성,50대,2009,강원도 강릉시,96,기타 개인 서비스업,1명 이상 5명 미만
202208,여성,40대,2014,강원도 강릉시,85,교육 서비스업,1명 이상 5명 미만
202208,여성,40대,2013,강원도 강릉시,85,교육 서비스업,1명 이상 5명 미만
202208,여성,50대,2013,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만
202208,남성,60대,2011,강원도 강릉시,45,자동차 및 부품 판매업,0명
202208,여성,60대,2010,강원도 강릉시,56,음식점 및 주점업,1명 이상 5명 미만
202208,여성,50대,2008,강원도 강릉시,46,도매 및 상품 중개업,0명
202208,남성,60대,2001,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만
202208,남성,50대,2000,강원도 강릉시,10,식료품 제조업,1명 이상 5명 미만
202208,남성,30대,2014,강원도 강릉시,56,음식점 및 주점업,1명 이상 5명 미만
202208,여성,30대,2009,강원도 강릉시,56,음식점 및 주점업,1명 이상 5명 미만
202208,남성,60대,2010,강원도 강릉시,46,도매 및 상품 중개업,0명
202208,여성,60대,2010,강원도 강릉시,56,음식점 및 주점업,0명
